PLAYER_NAME,SEASON,USG_PCT
Terry Taylor,2021-22,0.151
Grant Williams,2021-22,0.123
Donovan Mitchell,2021-22,0.322
Danny Green,2021-22,0.121
Zach LaVine,2021-22,0.284
JaMychal Green,2021-22,0.168
Rudy Gay,2021-22,0.185
Reggie Perry,2021-22,0.222
BJ Johnson,2021-22,0.169
Naz Reid,2021-22,0.209
Markieff Morris,2021-22,0.197
Derrick Walton Jr.,2021-22,0.142
Nassir Little,2021-22,0.155
Blake Griffin,2021-22,0.167
CJ McCollum,2021-22,0.269
Torrey Craig,2021-22,0.139
Herbert Jones,2021-22,0.136
Justin Anderson,2021-22,0.149
Hassan Whiteside,2021-22,0.164
Wayne Ellington,2021-22,0.135
Deni Avdija,2021-22,0.158
Olivier Sarr,2021-22,0.136
Zach Collins,2021-22,0.184
Franz Wagner,2021-22,0.208
Avery Bradley,2021-22,0.119
Aaron Wiggins,2021-22,0.149
Zeke Nnaji,2021-22,0.146
Gary Payton II,2021-22,0.14
Chaundee Brown Jr.,2021-22,0.146
Josh Hart,2021-22,0.184
Andre Drummond,2021-22,0.181
Caleb Martin,2021-22,0.158
Chris Duarte,2021-22,0.207
Larry Nance Jr.,2021-22,0.128
Bryn Forbes,2021-22,0.201
Nic Claxton,2021-22,0.15
Isaiah Livers,2021-22,0.125
Eric Gordon,2021-22,0.182
Duane Washington Jr.,2021-22,0.214
Dejounte Murray,2021-22,0.268
Quentin Grimes,2021-22,0.149
Darius Garland,2021-22,0.272
Kyle Lowry,2021-22,0.178
Javonte Green,2021-22,0.113
Amir Coffey,2021-22,0.154
Hamidou Diallo,2021-22,0.213
Ja Morant,2021-22,0.33
Dillon Brooks,2021-22,0.283
Terence Davis,2021-22,0.244
Bones Hyland,2021-22,0.231
Joe Ingles,2021-22,0.129
Matisse Thybulle,2021-22,0.095
Trey Murphy III,2021-22,0.147
Drew Eubanks,2021-22,0.171
Luka Garza,2021-22,0.195
Patrick Beverley,2021-22,0.158
Damian Jones,2021-22,0.163
Alec Burks,2021-22,0.171
Omer Yurtseven,2021-22,0.19
Jonathan Kuminga,2021-22,0.227
Alperen Sengun,2021-22,0.214
Vít Krejčí,2021-22,0.125
Damion Lee,2021-22,0.156
Alex Caruso,2021-22,0.13
Isaac Okoro,2021-22,0.123
Cam Reddish,2021-22,0.213
Dennis Schröder,2021-22,0.223
Day'Ron Sharpe,2021-22,0.205
Gabe Vincent,2021-22,0.174
Dewayne Dedmon,2021-22,0.164
Micah Potter,2021-22,0.148
Taurean Prince,2021-22,0.166
Steven Adams,2021-22,0.118
Jordan Nwora,2021-22,0.187
Jamorko Pickett,2021-22,0.133
Jarred Vanderbilt,2021-22,0.108
Dean Wade,2021-22,0.107
Russell Westbrook,2021-22,0.264
Terrence Ross,2021-22,0.196
Trevor Ariza,2021-22,0.11
Garrett Temple,2021-22,0.136
Malcolm Brogdon,2021-22,0.241
Nemanja Bjelica,2021-22,0.175
Wesley Matthews,2021-22,0.104
CJ Elleby,2021-22,0.143
Furkan Korkmaz,2021-22,0.17
Kenrich Williams,2021-22,0.153
Jalen Suggs,2021-22,0.244
Aleem Ford,2021-22,0.148
Cody Martin,2021-22,0.12
Dwight Howard,2021-22,0.145
Alex Len,2021-22,0.165
Ayo Dosunmu,2021-22,0.138
Braxton Key,2021-22,0.184
Bismack Biyombo,2021-22,0.167
Ricky Rubio,2021-22,0.234
Onyeka Okongwu,2021-22,0.137
Rodney McGruder,2021-22,0.142
Derrick Jones Jr.,2021-22,0.119
Ty Jerome,2021-22,0.205
DeMar DeRozan,2021-22,0.308
Justise Winslow,2021-22,0.178
Keita Bates-Diop,2021-22,0.144
Georgios Kalaitzakis,2021-22,0.2
Brandon Williams,2021-22,0.246
Zylan Cheatham,2021-22,0.25
Khem Birch,2021-22,0.108
David Duke Jr.,2021-22,0.15
Marquese Chriss,2021-22,0.205
Armoni Brooks,2021-22,0.159
Mychal Mulder,2021-22,0.153
Jock Landale,2021-22,0.172
Draymond Green,2021-22,0.14
Mason Plumlee,2021-22,0.117
Danuel House Jr.,2021-22,0.146
Joshua Primo,2021-22,0.152
PJ Dozier,2021-22,0.147
DeAndre Jordan,2021-22,0.132
Terance Mann,2021-22,0.157
Kyle Anderson,2021-22,0.156
Jalen McDaniels,2021-22,0.152
Trendon Watford,2021-22,0.169
Josh Jackson,2021-22,0.196
Austin Reaves,2021-22,0.121
Stanley Johnson,2021-22,0.125
Kevon Looney,2021-22,0.12
Austin Rivers,2021-22,0.123
Mamadi Diakite,2021-22,0.136
Santi Aldama,2021-22,0.174
Victor Oladipo,2021-22,0.247
Greg Brown III,2021-22,0.168
Andre Iguodala,2021-22,0.113
Maurice Harkless,2021-22,0.112
Thaddeus Young,2021-22,0.169
Kevin Porter Jr.,2021-22,0.239
Wes Iwundu,2021-22,0.111
Tyrese Maxey,2021-22,0.199
Caris LeVert,2021-22,0.252
Timothe Luwawu-Cabarrot,2021-22,0.135
Paul Watson,2021-22,0.106
Tony Snell,2021-22,0.099
Udoka Azubuike,2021-22,0.143
George Hill,2021-22,0.115
Killian Tillie,2021-22,0.128
Payton Pritchard,2021-22,0.18
Davion Mitchell,2021-22,0.202
Killian Hayes,2021-22,0.154
Tristan Thompson,2021-22,0.168
John Konchar,2021-22,0.097
Kelan Martin,2021-22,0.18
Goran Dragic,2021-22,0.166
Didi Louzada,2021-22,0.13
Troy Brown Jr.,2021-22,0.118
Isaiah Thomas,2021-22,0.245
Spencer Dinwiddie,2021-22,0.208
Xavier Tillman,2021-22,0.164
Eric Bledsoe,2021-22,0.198
Naji Marshall,2021-22,0.197
Taj Gibson,2021-22,0.099
Derrick Rose,2021-22,0.217
Jeremy Lamb,2021-22,0.189
Sam Merrill,2021-22,0.178
Gabe York,2021-22,0.179
Jalen Brunson,2021-22,0.215
Patrick Williams,2021-22,0.139
Admiral Schofield,2021-22,0.143
Jrue Holiday,2021-22,0.231
Josh Christopher,2021-22,0.205
Talen Horton-Tucker,2021-22,0.189
R.J. Hampton,2021-22,0.18
Cassius Stanley,2021-22,0.148
Theo Maledon,2021-22,0.201
Keon Johnson,2021-22,0.207
Eric Paschall,2021-22,0.174
Tyrese Haliburton,2021-22,0.184
Tyus Jones,2021-22,0.164
Cody Zeller,2021-22,0.153
Moses Moody,2021-22,0.148
Yuta Watanabe,2021-22,0.161
Tre Mann,2021-22,0.213
Freddie Gillespie,2021-22,0.109
Tyler Johnson,2021-22,0.1
Cameron McGriff,2021-22,0.122
Deividas Sirvydis,2021-22,0.149
Cameron Payne,2021-22,0.235
Elijah Hughes,2021-22,0.158
Lamar Stevens,2021-22,0.169
Greg Monroe,2021-22,0.164
Alfonzo McKinnie,2021-22,0.148
Keifer Sykes,2021-22,0.174
Isaiah Joe,2021-22,0.144
Jaylen Nowell,2021-22,0.205
Juancho Hernangomez,2021-22,0.133
Svi Mykhailiuk,2021-22,0.161
Facundo Campazzo,2021-22,0.143
Romeo Langford,2021-22,0.123
Aaron Nesmith,2021-22,0.164
Cory Joseph,2021-22,0.141
James Johnson,2021-22,0.136
Wenyen Gabriel,2021-22,0.165
Josh Green,2021-22,0.13
Kent Bazemore,2021-22,0.128
James Ennis III,2021-22,0.206
Langston Galloway,2021-22,0.118
Shake Milton,2021-22,0.174
Kevin Knox II,2021-22,0.187
Sandro Mamukelashvili,2021-22,0.142
Malcolm Hill,2021-22,0.118
KZ Okpala,2021-22,0.141
Keljin Blevins,2021-22,0.161
Semi Ojeleye,2021-22,0.126
Enes Freedom,2021-22,0.129
Paul Millsap,2021-22,0.158
De'Aaron Fox,2021-22,0.284
Ignas Brazdeikis,2021-22,0.172
Moses Brown,2021-22,0.199
Haywood Highsmith,2021-22,0.131
Justin Robinson,2021-22,0.153
DeAndre' Bembry,2021-22,0.111
Hassani Gravett,2021-22,0.13
Paris Bass,2021-22,0.36
Brandon Knight,2021-22,0.216
Kemba Walker,2021-22,0.202
Louis King,2021-22,0.195
Jordan Schakel,2021-22,0.191
Jaysean Paige,2021-22,0.211
Jose Alvarado,2021-22,0.174
D.J. Augustin,2021-22,0.139
Mike Conley,2021-22,0.202
Sterling Brown,2021-22,0.124
Luka Dončić,2021-22,0.368
Jevon Carter,2021-22,0.135
Robin Lopez,2021-22,0.182
Kira Lewis Jr.,2021-22,0.209
Frank Ntilikina,2021-22,0.165
David Nwaba,2021-22,0.15
Ish Wainright,2021-22,0.134
Immanuel Quickley,2021-22,0.217
Denzel Valentine,2021-22,0.15
Tyrone Wallace,2021-22,0.13
Matt Thomas,2021-22,0.137
Trevelin Queen,2021-22,0.219
Tony Bradley,2021-22,0.128
D.J. Wilson,2021-22,0.159
Davon Reed,2021-22,0.117
Carsen Edwards,2021-22,0.179
Charles Bassey,2021-22,0.152
Juan Toscano-Anderson,2021-22,0.144
Rajon Rondo,2021-22,0.152
Gorgui Dieng,2021-22,0.164
Udonis Haslem,2021-22,0.183
Kyle Guy,2021-22,0.182
Gary Clark,2021-22,0.11
Vlatko Čančar,2021-22,0.131
Luke Kornet,2021-22,0.112
T.J. McConnell,2021-22,0.157
Isaiah Todd,2021-22,0.188
Brandon Boston,2021-22,0.212
Cam Thomas,2021-22,0.212
Sam Hauser,2021-22,0.136
Saben Lee,2021-22,0.169
James Bouknight,2021-22,0.226
Rodney Hood,2021-22,0.106
Boban Marjanovic,2021-22,0.311
Justin Champagnie,2021-22,0.111
Nerlens Noel,2021-22,0.072
Neemias Queta,2021-22,0.176
Jared Harper,2021-22,0.287
Jabari Parker,2021-22,0.191
Dylan Windler,2021-22,0.115
Lindell Wigginton,2021-22,0.183
Sekou Doumbouya,2021-22,0.286
Juwan Morgan,2021-22,0.04
Trey Burke,2021-22,0.25
Raul Neto,2021-22,0.18
Shaquille Harrison,2021-22,0.148
Trae Young,2021-22,0.333
Delon Wright,2021-22,0.101
Marko Simonovic,2021-22,0.247
Nick Richards,2021-22,0.147
Vernon Carey Jr.,2021-22,0.179
Paul Reed,2021-22,0.151
Jake Layman,2021-22,0.16
Lance Stephenson,2021-22,0.219
Tyler Cook,2021-22,0.127
Willie Cauley-Stein,2021-22,0.099
Shai Gilgeous-Alexander,2021-22,0.298
Usman Garuba,2021-22,0.091
Aaron Holiday,2021-22,0.182
Anthony Gill,2021-22,0.138
Charlie Brown Jr.,2021-22,0.105
Nathan Knight,2021-22,0.203
Norvel Pelle,2021-22,0.152
Cheick Diallo,2021-22,0.145
Dalano Banton,2021-22,0.159
Josh Okogie,2021-22,0.115
Jarrett Culver,2021-22,0.199
Yves Pons,2021-22,0.096
Tim Frazier,2021-22,0.137
Emanuel Terry,2021-22,0.189
Malachi Flynn,2021-22,0.157
Theo Pinson,2021-22,0.138
Jordan McLaughlin,2021-22,0.115
Chris Silva,2021-22,0.123
Tomas Satoransky,2021-22,0.124
Gabriel Lundberg,2021-22,0.191
Zavier Simpson,2021-22,0.158
Joe Wieskamp,2021-22,0.129
Thanasis Antetokounmpo,2021-22,0.155
Lou Williams,2021-22,0.215
Solomon Hill,2021-22,0.064
Jahmi'us Ramsey,2021-22,0.208
Chris Chiozza,2021-22,0.132
Javonte Smart,2021-22,0.154
Jay Scrubb,2021-22,0.188
Gabriel Deck,2021-22,0.119
Abdel Nader,2021-22,0.139
Markus Howard,2021-22,0.264
Skylar Mays,2021-22,0.149
Jeff Dowtin Jr.,2021-22,0.119
Xavier Moon,2021-22,0.177
Tre Jones,2021-22,0.151
JT Thor,2021-22,0.116
Jalen Johnson,2021-22,0.183
Jericho Sims,2021-22,0.068
Jemerrio Jones,2021-22,0.083
Mac McClung,2021-22,0.164
Shaq Buchanan,2021-22,0.214
Brandon Goodwin,2021-22,0.177
Petr Cornelie,2021-22,0.208
Kris Dunn,2021-22,0.176
Darren Collison,2021-22,0.077
Anthony Lamb,2021-22,0.105
George King,2021-22,0.159
Trevon Scott,2021-22,0.207
Rob Edwards,2021-22,0.227
Scotty Hopson,2021-22,0.143
Matt Mooney,2021-22,0.4
Trayvon Palmer,2021-22,0.053
MJ Walker,2021-22,0.138
Chris Paul,2021-22,0.197
Bruno Fernando,2021-22,0.197
Daishen Nix,2021-22,0.167
Miles McBride,2021-22,0.137
Tacko Fall,2021-22,0.124
Devon Dotson,2021-22,0.156
Nik Stauskas,2021-22,0.184
Devontae Cacok,2021-22,0.122
Jared Butler,2021-22,0.221
Dennis Smith Jr.,2021-22,0.173
Alize Johnson,2021-22,0.14
Markelle Fultz,2021-22,0.265
Justin Jackson,2021-22,0.177
Quinndary Weatherspoon,2021-22,0.15
Bol Bol,2021-22,0.16
Xavier Sneed,2021-22,0.109
Marcus Garrett,2021-22,0.086
Brodric Thomas,2021-22,0.172
Mason Jones,2021-22,0.18
Robert Woodard II,2021-22,0.158
Leandro Bolmaro,2021-22,0.122
Ryan Arcidiacono,2021-22,0.085
Malik Fitts,2021-22,0.139
Daniel Oturu,2021-22,0.125
Ish Smith,2021-22,0.195
Elfrid Payton,2021-22,0.175
Kevin Pangos,2021-22,0.143
Jaylen Morris,2021-22,0.231
Rayjon Tucker,2021-22,0.075
Isaac Bonga,2021-22,0.108
Dakota Mathias,2021-22,0.15
Carlik Jones,2021-22,0.22
Cassius Winston,2021-22,0.184
Kai Jones,2021-22,0.15
Brad Wanamaker,2021-22,0.146
Jaden Springer,2021-22,0.118
Eugene Omoruyi,2021-22,0.156
Moses Wright,2021-22,0.139
Trent Forrest,2021-22,0.124
Jon Teske,2021-22,0.1
DaQuan Jeffries,2021-22,0.091
Damyean Dotson,2021-22,0.089
David Johnson,2021-22,0.143
Feron Hunt,2021-22,0.136
Arnoldas Kulboka,2021-22,0.071
Jordan Goodwin,2021-22,0.25
Jay Huff,2021-22,0.083
Miye Oni,2021-22,0.095
Ed Davis,2021-22,0.062
Ruben Nembhard Jr.,2021-22,0.16
Tremont Waters,2021-22,0.15
Chandler Hutchison,2021-22,0.111
Wayne Selden,2021-22,0.136
Jarron Cumberland,2021-22,0.061
Craig Sword,2021-22,0.125
Sharife Cooper,2021-22,0.202
Myles Powell,2021-22,0.163
Aaron Henry,2021-22,0.149
Lauri Markkanen,2022-23,0.259
Nikola Vučević,2022-23,0.218
Deandre Ayton,2022-23,0.231
Brook Lopez,2022-23,0.187
Kristaps Porziņģis,2022-23,0.272
Myles Turner,2022-23,0.225
Andrew Wiggins,2022-23,0.212
Nikola Jokić,2022-23,0.263
Michael Porter Jr.,2022-23,0.22
Karl-Anthony Towns,2022-23,0.25
Wendell Carter Jr.,2022-23,0.204
Joel Embiid,2022-23,0.37
Jarrett Allen,2022-23,0.162
Keegan Murray,2022-23,0.156
Julius Randle,2022-23,0.288
Kelly Oubre Jr.,2022-23,0.257
Jaylen Brown,2022-23,0.307
Trey Murphy III,2022-23,0.159
Jerami Grant,2022-23,0.227
RaiQuan Gray,2022-23,0.205
Kyle Kuzma,2022-23,0.273
Max Strus,2022-23,0.17
Jonas Valančiūnas,2022-23,0.229
Bam Adebayo,2022-23,0.251
Jayson Tatum,2022-23,0.319
Bobby Portis,2022-23,0.211
P.J. Washington,2022-23,0.2
Clint Capela,2022-23,0.151
Malik Beasley,2022-23,0.207
Buddy Hield,2022-23,0.205
Tim Hardaway Jr.,2022-23,0.201
Domantas Sabonis,2022-23,0.213
Jaren Jackson Jr.,2022-23,0.243
Keldon Johnson,2022-23,0.273
OG Anunoby,2022-23,0.192
Christian Wood,2022-23,0.259
Al Horford,2022-23,0.119
John Collins,2022-23,0.168
Isaiah Stewart,2022-23,0.17
Evan Mobley,2022-23,0.199
Cameron Johnson,2022-23,0.202
LaMelo Ball,2022-23,0.289
Luka Samanic,2022-23,0.193
Devin Vassell,2022-23,0.24
Aaron Gordon,2022-23,0.206
RJ Barrett,2022-23,0.256
Kevin Huerter,2022-23,0.197
Louis King,2022-23,0.205
Dorian Finney-Smith,2022-23,0.129
Mikal Bridges,2022-23,0.223
Luguentz Dort,2022-23,0.194
Jabari Smith Jr.,2022-23,0.183
Corey Kispert,2022-23,0.139
Jakob Poeltl,2022-23,0.18
Quentin Grimes,2022-23,0.142
KJ Martin,2022-23,0.16
Pat Connaughton,2022-23,0.133
Pascal Siakam,2022-23,0.27
Bogdan Bogdanović,2022-23,0.196
Chris Boucher,2022-23,0.175
Mac McClung,2022-23,0.243
De'Andre Hunter,2022-23,0.193
Scottie Barnes,2022-23,0.2
Gary Trent Jr.,2022-23,0.209
Anfernee Simons,2022-23,0.247
Zach Collins,2022-23,0.209
Jusuf Nurkić,2022-23,0.218
Jordan Poole,2022-23,0.282
Daniel Theis,2022-23,0.201
Donte DiVincenzo,2022-23,0.146
Kevin Love,2022-23,0.185
Josh Giddey,2022-23,0.239
Jalen Smith,2022-23,0.201
Reggie Bullock Jr.,2022-23,0.098
Doug McDermott,2022-23,0.186
Julian Champagnie,2022-23,0.181
Moritz Wagner,2022-23,0.201
Aleksej Pokusevski,2022-23,0.179
Saddiq Bey,2022-23,0.194
Royce O'Neale,2022-23,0.136
Marcus Smart,2022-23,0.176
Chance Comanche,2022-23,0.14
Bojan Bogdanovic,2022-23,0.251
Thomas Bryant,2022-23,0.181
CJ McCollum,2022-23,0.26
Obi Toppin,2022-23,0.187
Harrison Barnes,2022-23,0.168
Georges Niang,2022-23,0.162
Jordan Clarkson,2022-23,0.273
Torrey Craig,2022-23,0.128
James Wiseman,2022-23,0.212
Santi Aldama,2022-23,0.157
Tyler Herro,2022-23,0.25
Dillon Brooks,2022-23,0.214
Naz Reid,2022-23,0.242
Jeremiah Robinson-Earl,2022-23,0.143
Kentavious Caldwell-Pope,2022-23,0.136
Desmond Bane,2022-23,0.252
Jeremy Sochan,2022-23,0.195
Walker Kessler,2022-23,0.13
Giannis Antetokounmpo,2022-23,0.373
Gabe York,2022-23,0.173
Kelly Olynyk,2022-23,0.176
Marcus Morris Sr.,2022-23,0.176
Ivica Zubac,2022-23,0.149
Fred VanVleet,2022-23,0.225
D'Angelo Russell,2022-23,0.225
Nicolas Batum,2022-23,0.111
Josh Richardson,2022-23,0.18
Brandon Clarke,2022-23,0.174
Isaiah Joe,2022-23,0.17
Nic Claxton,2022-23,0.155
Robert Williams III,2022-23,0.113
Aaron Nesmith,2022-23,0.168
Precious Achiuwa,2022-23,0.19
De'Anthony Melton,2022-23,0.162
Lonnie Walker IV,2022-23,0.198
Derrick White,2022-23,0.174
Jaden McDaniels,2022-23,0.156
Rui Hachimura,2022-23,0.194
Alperen Sengun,2022-23,0.211
Jalen McDaniels,2022-23,0.165
Herbert Jones,2022-23,0.144
Gordon Hayward,2022-23,0.196
Terry Rozier,2022-23,0.262
Caleb Martin,2022-23,0.143
Joe Harris,2022-23,0.141
Donovan Mitchell,2022-23,0.31
Dejounte Murray,2022-23,0.239
Draymond Green,2022-23,0.129
Mo Bamba,2022-23,0.166
Tari Eason,2022-23,0.184
Sam Hauser,2022-23,0.141
Bruce Brown,2022-23,0.174
Onyeka Okongwu,2022-23,0.15
Jarred Vanderbilt,2022-23,0.136
Gary Harris,2022-23,0.125
Cedi Osman,2022-23,0.178
Eric Gordon,2022-23,0.171
Steven Adams,2022-23,0.139
Malik Monk,2022-23,0.247
Jalen Green,2022-23,0.274
Franz Wagner,2022-23,0.23
Patrick Williams,2022-23,0.156
Grayson Allen,2022-23,0.143
Mark Williams,2022-23,0.168
Jaylin Williams,2022-23,0.133
Troy Brown Jr.,2022-23,0.119
Marvin Bagley III,2022-23,0.202
Jalen Williams,2022-23,0.18
Brandon Ingram,2022-23,0.306
Kyle Lowry,2022-23,0.162
Coby White,2022-23,0.17
Mitchell Robinson,2022-23,0.101
Jonathan Kuminga,2022-23,0.195
Tyrese Maxey,2022-23,0.236
Maxi Kleber,2022-23,0.1
Mike Muscala,2022-23,0.146
Isaiah Livers,2022-23,0.117
Bennedict Mathurin,2022-23,0.235
Norman Powell,2022-23,0.251
Jalen Duren,2022-23,0.139
Nikola Jović,2022-23,0.185
Ochai Agbaji,2022-23,0.154
Kenrich Williams,2022-23,0.134
JaMychal Green,2022-23,0.169
Malaki Branham,2022-23,0.188
Deni Avdija,2022-23,0.165
Trey Lyles,2022-23,0.174
Anthony Lamb,2022-23,0.136
Luke Kennard,2022-23,0.144
Justise Winslow,2022-23,0.139
Terrence Ross,2022-23,0.166
Russell Westbrook,2022-23,0.266
Mason Plumlee,2022-23,0.149
Nick Richards,2022-23,0.151
Landry Shamet,2022-23,0.186
Daniel Gafford,2022-23,0.146
Jonathan Isaac,2022-23,0.198
Sandro Mamukelashvili,2022-23,0.177
Jock Landale,2022-23,0.182
Jose Alvarado,2022-23,0.191
David Roddy,2022-23,0.163
Justin Minaya,2022-23,0.123
Jamal Murray,2022-23,0.256
Paolo Banchero,2022-23,0.272
Eugene Omoruyi,2022-23,0.192
Cam Reddish,2022-23,0.166
Gabe Vincent,2022-23,0.17
Grant Williams,2022-23,0.128
Keita Bates-Diop,2022-23,0.165
Duncan Robinson,2022-23,0.172
Kevon Looney,2022-23,0.104
Isaiah Jackson,2022-23,0.165
Anthony Edwards,2022-23,0.292
Lindy Waters III,2022-23,0.148
Nate Williams,2022-23,0.139
Damion Lee,2022-23,0.155
Reggie Jackson,2022-23,0.205
Robert Covington,2022-23,0.149
Simone Fontecchio,2022-23,0.192
Isaiah Hartenstein,2022-23,0.107
Taurean Prince,2022-23,0.165
Jeff Green,2022-23,0.167
Devin Booker,2022-23,0.311
Skylar Mays,2022-23,0.182
AJ Griffin,2022-23,0.174
Jordan Nwora,2022-23,0.187
Immanuel Quickley,2022-23,0.203
Dean Wade,2022-23,0.1
Caris LeVert,2022-23,0.183
Olivier Sarr,2022-23,0.13
Victor Oladipo,2022-23,0.204
Naji Marshall,2022-23,0.172
Zion Williamson,2022-23,0.288
Larry Nance Jr.,2022-23,0.118
Patrick Beverley,2022-23,0.107
Josh Green,2022-23,0.14
Jaden Ivey,2022-23,0.251
Ziaire Williams,2022-23,0.178
Chuma Okeke,2022-23,0.121
Josh Okogie,2022-23,0.174
Shaedon Sharpe,2022-23,0.186
Terence Davis,2022-23,0.215
Dario Šarić,2022-23,0.186
Ish Wainright,2022-23,0.117
Dennis Schröder,2022-23,0.183
Joe Ingles,2022-23,0.122
Cade Cunningham,2022-23,0.287
Bones Hyland,2022-23,0.271
Charles Bassey,2022-23,0.152
Caleb Houstan,2022-23,0.107
Justin Holiday,2022-23,0.132
Cole Anthony,2022-23,0.209
Jae Crowder,2022-23,0.125
John Konchar,2022-23,0.1
Johnny Juzang,2022-23,0.187
Danny Green,2022-23,0.187
DeMar DeRozan,2022-23,0.272
Willy Hernangomez,2022-23,0.222
Austin Reaves,2022-23,0.154
Kevin Knox II,2022-23,0.175
Andrew Nembhard,2022-23,0.159
Zeke Nnaji,2022-23,0.149
Aaron Wiggins,2022-23,0.143
Davis Bertans,2022-23,0.155
Darius Garland,2022-23,0.262
Oshae Brissett,2022-23,0.155
Josh Hart,2022-23,0.124
Tyus Jones,2022-23,0.175
Meyers Leonard,2022-23,0.14
Darius Days,2022-23,0.21
Haywood Highsmith,2022-23,0.121
Ayo Dosunmu,2022-23,0.145
Jaylen Nowell,2022-23,0.238
Udonis Haslem,2022-23,0.185
Seth Curry,2022-23,0.188
Rodney McGruder,2022-23,0.135
Isaac Okoro,2022-23,0.117
Killian Hayes,2022-23,0.201
Jrue Holiday,2022-23,0.244
Ja Morant,2022-23,0.338
Malcolm Brogdon,2022-23,0.223
Derrick Jones Jr.,2022-23,0.138
De'Aaron Fox,2022-23,0.288
Ousmane Dieng,2022-23,0.154
Xavier Tillman,2022-23,0.136
Garrison Mathews,2022-23,0.139
Yuta Watanabe,2022-23,0.127
Patrick Baldwin Jr.,2022-23,0.227
Dwight Powell,2022-23,0.123
Jalen Suggs,2022-23,0.196
Spencer Dinwiddie,2022-23,0.22
Devonte' Graham,2022-23,0.165
Cody Zeller,2022-23,0.175
Sam Merrill,2022-23,0.177
Terance Mann,2022-23,0.149
Dewayne Dedmon,2022-23,0.195
Luka Garza,2022-23,0.245
Alex Caruso,2022-23,0.109
Kevin Porter Jr.,2022-23,0.239
Alec Burks,2022-23,0.218
Matisse Thybulle,2022-23,0.102
Jevon Carter,2022-23,0.149
Jalen Johnson,2022-23,0.156
Wenyen Gabriel,2022-23,0.135
Lamar Stevens,2022-23,0.136
Chris Duarte,2022-23,0.181
P.J. Tucker,2022-23,0.066
Patty Mills,2022-23,0.182
Bol Bol,2022-23,0.177
Otto Porter Jr.,2022-23,0.104
Evan Fournier,2022-23,0.179
Jamal Cain,2022-23,0.139
Jaxson Hayes,2022-23,0.149
Vlatko Čančar,2022-23,0.134
MarJon Beauchamp,2022-23,0.175
Nassir Little,2022-23,0.158
Andre Drummond,2022-23,0.196
Mike Conley,2022-23,0.161
Rudy Gay,2022-23,0.173
Bismack Biyombo,2022-23,0.136
Johnny Davis,2022-23,0.192
T.J. Warren,2022-23,0.185
Matt Ryan,2022-23,0.157
Darius Bazley,2022-23,0.165
AJ Green,2022-23,0.159
Gary Payton II,2022-23,0.101
Payton Pritchard,2022-23,0.193
Moses Moody,2022-23,0.141
Joshua Primo,2022-23,0.173
Buddy Boeheim,2022-23,0.131
DeAndre Jordan,2022-23,0.134
Markieff Morris,2022-23,0.159
Wesley Matthews,2022-23,0.095
Day'Ron Sharpe,2022-23,0.173
Collin Sexton,2022-23,0.23
Cameron Payne,2022-23,0.239
Drew Eubanks,2022-23,0.122
Jay Huff,2022-23,0.155
Kyle Anderson,2022-23,0.143
Goga Bitadze,2022-23,0.147
Blake Griffin,2022-23,0.125
Dominick Barlow,2022-23,0.107
Monte Morris,2022-23,0.155
Jae'Sean Tate,2022-23,0.178
Romeo Langford,2022-23,0.148
Jaden Hardy,2022-23,0.248
Dennis Smith Jr.,2022-23,0.175
JT Thor,2022-23,0.13
Duane Washington Jr.,2022-23,0.298
Ben Simmons,2022-23,0.142
Javonte Green,2022-23,0.128
Kendrick Nunn,2022-23,0.227
Admiral Schofield,2022-23,0.139
Orlando Robinson,2022-23,0.116
Jabari Walker,2022-23,0.164
James Harden,2022-23,0.247
Christian Koloko,2022-23,0.1
R.J. Hampton,2022-23,0.175
Juancho Hernangomez,2022-23,0.092
Jarrell Brantley,2022-23,0.172
Svi Mykhailiuk,2022-23,0.191
Will Barton,2022-23,0.182
Chimezie Metu,2022-23,0.168
Dalano Banton,2022-23,0.229
Markelle Fultz,2022-23,0.208
Omer Yurtseven,2022-23,0.159
Thaddeus Young,2022-23,0.131
Justin Champagnie,2022-23,0.188
Serge Ibaka,2022-23,0.159
Moses Brown,2022-23,0.188
Kenneth Lofton Jr.,2022-23,0.267
Hamidou Diallo,2022-23,0.21
Austin Rivers,2022-23,0.104
Delon Wright,2022-23,0.125
Luke Kornet,2022-23,0.111
Tyrese Haliburton,2022-23,0.238
Vince Williams Jr.,2022-23,0.176
Jalen Brunson,2022-23,0.266
Tre Jones,2022-23,0.189
Trendon Watford,2022-23,0.158
Gorgui Dieng,2022-23,0.177
James Bouknight,2022-23,0.192
Talen Horton-Tucker,2022-23,0.25
A.J. Lawson,2022-23,0.189
Goran Dragic,2022-23,0.198
JaVale McGee,2022-23,0.214
Shake Milton,2022-23,0.175
Bryce McGowens,2022-23,0.147
Cory Joseph,2022-23,0.149
Nickeil Alexander-Walker,2022-23,0.177
Shaquille Harrison,2022-23,0.162
Jacob Gilyard,2022-23,0.052
Jared Rhoden,2022-23,0.106
Jarrett Culver,2022-23,0.164
Quenton Jackson,2022-23,0.164
Frank Jackson,2022-23,0.25
Jake LaRavia,2022-23,0.117
Montrezl Harrell,2022-23,0.178
Usman Garuba,2022-23,0.099
Jordan Goodwin,2022-23,0.165
Davion Mitchell,2022-23,0.14
TyTy Washington Jr.,2022-23,0.17
Edmond Sumner,2022-23,0.209
Paul Reed,2022-23,0.152
Miles McBride,2022-23,0.141
