PLAYER_ID,PLAYER_NAME,SEASON,AGE,RS_USG_PCT,PREDICTED_ARCHETYPE,PREDICTED_STAR_LEVEL,KING_PROB,BULLDOZER_PROB,SNIPER_PROB,VICTIM_PROB,ACTUAL_BECAME_STAR,ACTUAL_MAX_FUTURE_USAGE,ACTUAL_FUTURE_STAR_SEASONS,ACTUAL_FUTURE_PLAYOFF_ARCHETYPE,HAS_FUTURE_DATA,PREDICTION_CATEGORY,CREATION_VOLUME_RATIO,CREATION_TAX,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,RS_PRESSURE_APPETITE,EFG_ISO_WEIGHTED
203482,Kelly Olynyk,2015-16,25.0,0.204,Victim (Fragile Role),0.0,0.0,0.0,0.06261882,0.93738115,False,0.213,,,True,True Negative,0.1663778162911612,-0.2379374999999999,-0.0239999999999999,-0.085,,0.3540625
1626162,Kelly Oubre Jr.,2015-16,20.0,0.166,Victim (Fragile Role),0.0,0.0,0.0,0.0059900656,0.9940099,False,0.223,,,True,True Negative,0.3227091633466135,-0.2565185185185185,,,0.5522388059701493,0.3324814814814815
203088,Kendall Marshall,2015-16,24.0,0.179,Victim (Fragile Role),0.0,0.0,0.0,0.03783562,0.9621644,False,,,,False,True Negative,0.5086705202312138,-0.1724204545454546,,,0.3638676844783715,0.3865795454545454
203484,Kentavious Caldwell-Pope,2015-16,23.0,0.177,Victim (Fragile Role),0.20470736920833588,0.0,0.0,0.014674432,0.9853256,False,0.187,,,True,True Negative,0.4044032444959444,-0.0692836676217765,-0.0519999999999999,-0.016,0.5051464766429137,0.4507163323782235
1626172,Kevon Looney,2015-16,20.0,0.14,Victim (Fragile Role),0.3,0.0,0.0,0.008928227,0.99107176,False,0.126,,,True,True Negative,0.1666666666666666,0.3,,,0.4285714285714286,1.0
203123,Kostas Papanikolaou,2015-16,25.0,0.141,Victim (Fragile Role),0.0,0.0,0.0,0.004733804,0.9952662,False,,,,False,True Negative,0.2241379310344827,-0.3872820512820513,,,0.4392156862745098,0.1987179487179487
204001,Kristaps Porziņģis,2015-16,20.0,0.243,Victim (Fragile Role),0.41423848271369934,0.3971008360385895,0.01713765598833561,0.025354428,0.5604071,True,0.305,2017-18,,True,False Negative,0.0890336590662323,-0.0403048780487805,-0.036,0.016,0.5170731707317073,0.4746951219512194
203937,Kyle Anderson,2015-16,22.0,0.14300000000000002,Victim (Fragile Role),0.0,0.0,0.0,0.01939706,0.9806029,False,0.133,,,True,True Negative,0.5601659751037343,-0.0220962962962962,0.016,0.4169999999999999,,0.4959037037037037
203934,Lamar Patterson,2015-16,24.0,0.12300000000000001,Victim (Fragile Role),0.0,0.0,0.0,0.018459378,0.9815406,False,0.23,,,True,True Negative,0.1862745098039215,-0.0347105263157894,,,,0.4222894736842105
202362,Lance Stephenson,2015-16,25.0,0.19399999999999998,Victim (Fragile Role),0.4308106005191803,0.42503559589385986,0.00577501067891717,0.0031006532,0.56608874,False,0.20800000000000002,,,True,True Negative,0.6947791164658634,-0.1391994219653179,0.0,-0.04,0.512372634643377,0.470800578034682
